year,township,WLN,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2017,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2017,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2017,eagan,DC-3,DN,2,0,0,0,0,1,0,1,0,0
2017,eagan,DC-3,BT1,2,0,0,122,29,0,0,1,0,0
2017,eagan,DC-3,BT2,0,0,0,0,0,0,0,0,0,0
2017,eagan,DC-3,BT3,0,0,0,0,0,0,0,0,0,0
2017,eagan,E-18,DN,0,0,0,0,0,0,0,15,11,0
2017,eagan,E-18,BT1,0,0,0,0,0,0,0,0,1,0
2017,eagan,E-18,BT2,0,0,0,0,0,0,0,0,0,0
2017,eagan,E-18,BT3,0,0,0,0,0,0,0,0,0,0
2017,eagan,E-41,DN,0,0,0,0,0,0,0,0,0,0
2017,eagan,E-41,BT1,0,0,0,27,13,0,0,0,0,0
2017,eagan,E-41,BT2,0,0,0,0,0,0,0,0,0,0
2017,eagan,E-41,BT3,0,0,0,0,0,0,0,0,0,0
2017,greenvale,NC-2,DN,0,1,3,0,0,0,0,2,2,0
2017,greenvale,NC-2,BT1,1,1,1,3,14,0,0,1,1,0
2017,greenvale,NC-2,BT2,0,0,0,0,0,0,0,0,0,0
2017,greenvale,NC-2,BT3,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-56,DN,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-56,BT1,0,0,0,115,31,0,0,0,0,0
2017,hastings,H-56,BT2,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-56,BT3,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-4,DN,1,1,0,0,0,2,1,1,1,0
2017,hastings,H-4,BT1,0,0,0,24,1,0,0,0,0,0
2017,hastings,H-4,BT2,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-4,BT3,0,0,0,0,0,0,0,1,0,0
2017,mendota_heights,MH-2,DN,0,1,2,0,0,1,1,2,1,1
2017,mendota_heights,MH-2,BT1,0,1,1,23,4,1,0,1,2,0
2017,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2017,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2017,south_st_paul,SSP-1,DN,1,0,1,1,1,1,0,1,2,0
2017,south_st_paul,SSP-1,BT1,1,0,0,0,0,1,0,1,1,0
2017,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2017,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-21,DN,4,0,3,0,0,1,1,4,0,1
2017,rosemount,R-21,BT1,0,1,3,201,37,3,1,3,1,0
2017,rosemount,R-21,BT2,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-21,BT3,0,0,0,0,0,0,0,0,0,0
2017,south_st_paul,SSP-3,DN,1,0,1,0,0,0,1,1,1,0
2017,south_st_paul,SSP-3,BT1,3,0,2,2,20,0,0,2,1,0
2017,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2017,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-8,DN,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-8,BT1,0,0,0,1,79,0,0,0,0,0
2017,west_st_paul,WSP-8,BT2,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-8,BT3,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-3,DN,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-3,BT1,0,0,0,66,52,0,0,0,0,0
2017,west_st_paul,WSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-6,DN,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-6,BT1,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-6,BT2,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-6,BT3,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-4,DN,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-4,BT1,0,0,0,6,11,0,0,0,0,0
2017,west_st_paul,WSP-4,BT2,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-4,BT3,0,0,0,0,0,0,0,0,0,0
2017,burnsville,B-13,DN,1,0,1,0,0,0,1,3,0,1
2017,burnsville,B-13,BT1,0,0,1,9,13,2,1,2,1,0
2017,burnsville,B-13,BT2,0,0,0,0,1,1,0,2,1,0
2017,burnsville,B-13,BT3,0,0,0,1,0,0,0,2,0,0
2017,burnsville,B-1,DN,0,0,1,0,0,1,1,3,2,1
2017,burnsville,B-1,BT1,0,0,0,19,0,0,0,1,1,0
2017,burnsville,B-1,BT2,1,0,1,13,1,1,0,0,0,0
2017,burnsville,B-1,BT3,0,0,1,12,0,0,0,1,0,0
2017,mendota_heights,MH-4,DN,3,0,0,0,0,2,0,2,2,0
2017,mendota_heights,MH-4,BT1,1,0,1,71,2,2,0,3,1,0
2017,mendota_heights,MH-4,BT2,0,0,0,0,0,0,0,0,0,0
2017,mendota_heights,MH-4,BT3,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-6,DN,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-6,BT1,0,0,0,1,2,0,0,0,0,0
2017,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-57,DN,0,0,0,0,0,0,0,12,0,0
2017,hastings,H-57,BT1,0,0,0,17,6,0,0,0,0,0
2017,hastings,H-57,BT2,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-57,BT3,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-23,DN,2,0,4,0,0,3,1,4,2,1
2017,rosemount,R-23,BT1,2,1,1,36,10,1,0,5,2,0
2017,rosemount,R-23,BT2,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-23,BT3,0,0,0,0,0,0,0,0,0,0
2017,lakeville,L-8,DN,1,0,3,0,0,0,0,2,0,1
2017,lakeville,L-8,BT1,2,0,0,11,0,1,0,1,1,0
2017,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2017,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-10,DN,1,0,0,0,0,0,0,1,0,1
2017,apple_valley,AV-10,BT1,0,0,0,3,0,0,0,0,0,0
2017,apple_valley,AV-10,BT2,0,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-10,BT3,0,0,0,0,0,0,0,0,0,0
2017,eagan,DC-2,DN,1,0,2,0,0,2,0,1,1,0
2017,eagan,DC-2,BT1,1,0,2,15,23,1,0,1,1,0
2017,eagan,DC-2,BT2,0,0,0,0,0,0,0,0,0,0
2017,eagan,DC-2,BT3,0,0,0,0,0,0,0,0,0,0
2017,eagan,DC-4,DN,2,0,2,0,0,2,0,2,1,0
2017,eagan,DC-4,BT1,1,0,0,4,6,2,0,1,1,1
2017,eagan,DC-4,BT2,0,0,0,0,0,0,0,0,0,0
2017,eagan,DC-4,BT3,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-6,DN,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-6,BT1,0,0,0,1,2,0,0,0,0,0
2017,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2017,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-14,DN,3,0,1,0,0,0,0,0,0,0
2017,rosemount,R-14,BT1,2,0,2,158,27,0,0,0,0,0
2017,rosemount,R-14,BT2,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-14,BT3,0,0,0,0,0,0,0,0,0,0
2017,mendota_heights,MH-2,DN,0,1,3,0,0,1,0,2,0,1
2017,mendota_heights,MH-2,BT1,1,0,0,2,10,0,0,2,1,1
2017,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2017,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2017,empire,DC-1,DN,0,0,1,0,0,0,0,3,0,1
2017,empire,DC-1,BT1,0,0,2,0,0,2,0,2,0,0
2017,empire,DC-1,BT2,0,0,0,0,0,0,0,0,0,0
2017,empire,DC-1,BT3,0,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-12,DN,1,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-12,BT1,0,0,1,3,0,2,1,3,1,0
2017,apple_valley,AV-12,BT2,0,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-12,BT3,0,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-20,DN,4,0,0,0,0,1,0,2,2,0
2017,apple_valley,AV-20,BT1,3,0,0,4,2,1,0,1,2,0
2017,apple_valley,AV-20,BT2,0,0,0,0,0,0,0,0,0,0
2017,apple_valley,AV-20,BT3,0,0,0,0,0,0,0,0,0,0
2017,greenvale,NC-2,DN,0,0,0,0,0,0,0,0,0,0
2017,greenvale,NC-2,BT1,0,0,0,29,9,0,0,0,0,0
2017,greenvale,NC-2,BT2,0,0,0,0,0,0,0,0,0,0
2017,greenvale,NC-2,BT3,0,0,0,0,0,0,0,0,0,0
2017,greenvale,NC-1,DN,0,0,0,0,0,0,0,0,0,0
2017,greenvale,NC-1,BT1,0,0,0,10,8,0,0,0,0,0
2017,greenvale,NC-1,BT2,0,0,0,0,0,0,0,0,0,0
2017,greenvale,NC-1,BT3,0,0,0,0,0,0,0,0,0,0
2017,farmington,F-7,DN,0,0,0,0,0,0,0,0,0,0
2017,farmington,F-7,BT1,0,0,0,22,30,0,0,0,0,0
2017,farmington,F-7,BT2,0,0,0,0,0,0,0,0,0,0
2017,farmington,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2017,eagan,DC-2,DN,0,1,3,0,0,1,0,2,1,0
2017,eagan,DC-2,BT1,2,0,0,1,5,2,0,0,1,0
2017,eagan,DC-2,BT2,2,0,0,0,4,2,2,0,1,0
2017,eagan,DC-2,BT3,0,1,1,11,2,2,0,1,1,0
2017,burnsville,B-1,DN,0,0,1,0,0,0,1,1,1,0
2017,burnsville,B-1,BT1,2,0,0,2,33,1,0,1,0,1
2017,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2017,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-21,DN,1,0,2,0,0,0,1,0,1,0
2017,rosemount,R-21,BT1,1,0,3,15,1,0,0,0,0,0
2017,rosemount,R-21,BT2,0,0,0,0,0,0,0,0,0,0
2017,rosemount,R-21,BT3,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-6,DN,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-6,BT1,0,0,0,1,0,0,0,0,0,0
2017,west_st_paul,WSP-6,BT2,0,0,0,0,0,0,0,0,0,0
2017,west_st_paul,WSP-6,BT3,0,0,0,0,0,0,0,0,0,0
2017,south_st_paul,SSP-1,DN,2,1,2,0,0,1,0,2,2,0
2017,south_st_paul,SSP-1,BT1,0,0,0,4,0,1,0,0,1,0
2017,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2017,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2017,eagan,E-18,DN,2,0,0,0,0,0,1,3,1,0
2017,eagan,E-18,BT1,3,0,1,45,14,2,1,2,2,0
2017,eagan,E-18,BT2,0,0,0,0,0,0,0,0,0,0
2017,eagan,E-18,BT3,0,0,0,0,0,0,0,0,0,0
2017,eagan,E-42,DN,1,0,2,0,0,1,0,1,1,0
2017,eagan,E-42,BT1,0,0,0,2,1,1,0,0,1,0
2017,eagan,E-42,BT2,0,0,0,0,0,0,0,0,0,0
2017,eagan,E-42,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-9,DN,1,2,1,0,0,7,0,8,16,0
2018,eagan,DC-9,BT1,0,0,0,37,0,0,0,4,9,0
2018,eagan,DC-9,BT2,0,0,3,27,6,0,0,0,3,0
2018,eagan,DC-9,BT3,0,0,0,3,2,0,0,1,1,0
2018,west_st_paul,WSP-4,DN,3,0,0,0,0,1,0,5,1,0
2018,west_st_paul,WSP-4,BT1,3,0,0,3,9,2,0,1,1,1
2018,west_st_paul,WSP-4,BT2,0,0,0,0,0,0,0,0,0,0
2018,west_st_paul,WSP-4,BT3,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-17,DN,5,0,18,0,0,0,1,2,37,0
2018,burnsville,B-17,BT1,1,1,5,4,10,2,0,1,6,0
2018,burnsville,B-17,BT2,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-17,BT3,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-1,DN,12,7,15,0,0,9,0,58,1,0
2018,burnsville,B-1,BT1,3,0,5,76,23,4,3,4,0,0
2018,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-8,DN,1,0,1,0,0,0,0,36,0,0
2018,eagan,DC-8,BT1,2,0,1,71,49,0,0,1,1,0
2018,eagan,DC-8,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-8,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,E-31,DN,0,0,0,0,0,0,0,0,0,0
2018,eagan,E-31,BT1,0,0,0,3,3,0,0,0,0,0
2018,eagan,E-31,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,E-31,BT3,0,0,0,6,17,0,0,0,0,0
2018,eagan,E-9,DN,0,0,0,0,0,0,0,0,0,0
2018,eagan,E-9,BT1,0,0,0,0,6,0,0,0,0,0
2018,eagan,E-9,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,E-9,BT3,0,0,0,0,0,0,0,0,0,0
2018,mendota_heights,MH-2,DN,1,1,1,0,0,1,2,2,1,1
2018,mendota_heights,MH-2,BT1,0,0,0,14,0,1,1,1,1,1
2018,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2018,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,rosemount,R-2,DN,2,1,2,0,0,1,0,3,2,1
2018,rosemount,R-2,BT1,2,0,3,12,10,0,1,4,2,0
2018,rosemount,R-2,BT2,0,0,0,0,0,0,0,0,0,0
2018,rosemount,R-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,greenvale,NCR-1,DN,0,0,1,0,0,0,0,4,0,0
2018,greenvale,NCR-1,BT1,1,0,0,1,8,0,0,1,0,1
2018,greenvale,NCR-1,BT2,0,0,0,0,0,0,1,0,0,0
2018,greenvale,NCR-1,BT3,1,0,0,3,5,0,0,1,0,0
2018,greenvale,NCR-2,DN,0,0,1,0,0,0,0,8,0,0
2018,greenvale,NCR-2,BT1,2,0,0,0,0,0,0,1,0,0
2018,greenvale,NCR-2,BT2,1,0,0,0,0,0,0,0,0,0
2018,greenvale,NCR-2,BT3,1,0,0,0,0,0,0,4,0,0
2018,hastings,H-56,DN,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-56,BT1,0,0,0,91,38,0,0,0,0,0
2018,hastings,H-56,BT2,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-56,BT3,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-4,DN,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-4,BT1,0,0,0,8,2,0,0,0,0,0
2018,hastings,H-4,BT2,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-4,BT3,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-3,DN,0,4,7,0,0,1,1,85,0,50
2018,burnsville,B-3,BT1,0,0,3,19,5,0,0,3,0,0
2018,burnsville,B-3,BT2,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-3,BT3,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-2,DN,10,0,5,0,0,0,0,74,0,24
2018,burnsville,B-2,BT1,5,0,1,5,41,0,1,6,0,0
2018,burnsville,B-2,BT2,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-5,DN,3,0,1,0,0,0,0,153,208,2
2018,eagan,DC-5,BT1,10,0,0,251,27,0,0,0,27,0
2018,eagan,DC-5,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-5,BT3,0,0,0,0,0,0,0,0,0,0
2018,south_st_paul,SSP-1,DN,0,0,0,0,0,0,0,0,2,0
2018,south_st_paul,SSP-1,BT1,1,0,1,17,0,0,0,0,1,0
2018,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,south_st_paul,SSP-3,DN,2,0,1,0,0,0,1,1,1,1
2018,south_st_paul,SSP-3,BT1,1,0,1,186,7,1,0,1,2,0
2018,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2018,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-12,DN,1,0,0,0,0,0,0,2,0,0
2018,eagan,DC-12,BT1,1,0,1,104,25,1,0,1,1,1
2018,eagan,DC-12,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-12,BT3,0,0,0,0,0,0,0,0,0,0
2018,rosemount,R-26,DN,1,0,2,0,0,2,0,1,1,1
2018,rosemount,R-26,BT1,0,0,1,407,29,2,0,3,0,0
2018,rosemount,R-26,BT2,0,0,0,0,0,0,0,0,0,0
2018,rosemount,R-26,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-4,DN,0,0,1,0,0,0,0,1,1,1
2018,eagan,DC-4,BT1,0,0,1,10,1,0,0,0,1,1
2018,eagan,DC-4,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-4,BT3,0,0,0,0,0,0,0,0,0,0
2018,lakeville,L-7,DN,0,0,0,0,0,0,0,0,0,0
2018,lakeville,L-7,BT1,0,0,0,3,33,0,0,0,0,0
2018,lakeville,L-7,BT2,0,0,0,1,12,0,0,0,0,0
2018,lakeville,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2018,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2018,lakeville,L-8,BT1,0,0,0,2,2,0,0,0,0,0
2018,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2018,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2018,rosemount,R-1,DN,0,0,0,0,0,0,0,0,0,0
2018,rosemount,R-1,BT1,0,0,0,59,23,0,0,0,0,0
2018,rosemount,R-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,rosemount,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,apple_valley,AV-18,DN,3,0,1,0,0,1,0,4,1,1
2018,apple_valley,AV-18,BT1,1,0,0,6,1,1,0,0,0,0
2018,apple_valley,AV-18,BT2,2,0,1,0,1,1,0,0,0,0
2018,apple_valley,AV-18,BT3,1,0,0,1,0,1,0,2,0,1
2018,apple_valley,AV-7,DN,1,0,0,0,0,1,0,2,0,1
2018,apple_valley,AV-7,BT1,1,0,0,3,0,0,0,1,0,1
2018,apple_valley,AV-7,BT2,0,0,0,15,2,0,0,0,0,0
2018,apple_valley,AV-7,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-2,DN,15,0,3,0,0,3,1,35,240,0
2018,eagan,DC-2,BT1,7,0,0,8,2,1,1,0,82,0
2018,eagan,DC-2,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-6,DN,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-6,BT1,0,0,0,6,22,0,0,0,0,0
2018,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-57,DN,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-57,BT1,0,0,0,131,63,0,0,0,0,0
2018,hastings,H-57,BT2,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-57,BT3,0,0,0,0,0,0,0,0,0,0
2018,apple_valley,AV-1,DN,2,2,3,0,0,2,4,2,1,0
2018,apple_valley,AV-1,BT1,0,1,2,48,7,2,0,0,2,0
2018,apple_valley,AV-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,greenvale,NCR-2,DN,2,0,0,0,0,1,0,26,100,8
2018,greenvale,NCR-2,BT1,2,1,0,635,11,0,0,26,2,1
2018,greenvale,NCR-2,BT2,0,0,1,0,0,0,0,0,0,0
2018,greenvale,NCR-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-3,DN,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-3,BT1,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-9,DN,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-9,BT1,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-9,BT2,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-9,BT3,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-7,DN,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-7,BT1,0,0,0,165,12,0,1,0,0,0
2018,farmington,F-7,BT2,0,0,0,58,3,0,0,0,0,0
2018,farmington,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2018,west_st_paul,WSP-3,DN,3,0,2,0,0,1,0,0,1,0
2018,west_st_paul,WSP-3,BT1,2,1,1,83,8,2,0,0,1,0
2018,west_st_paul,WSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2018,west_st_paul,WSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,E-43,DN,0,0,0,0,0,0,0,0,0,0
2018,eagan,E-43,BT1,0,0,0,13,38,0,0,0,0,0
2018,eagan,E-43,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,E-43,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-2,DN,0,0,1,0,0,1,0,2,1,0
2018,eagan,DC-2,BT1,2,0,1,7,12,0,0,2,1,0
2018,eagan,DC-2,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-LP,DN,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-LP,BT1,2,0,2,4,5,2,0,1,1,1
2018,eagan,DC-LP,BT2,0,0,0,0,0,0,0,2,2,1
2018,eagan,DC-LP,BT3,0,0,0,0,0,0,0,0,0,0
2018,rosemount,R-1,DN,1,0,1,0,0,1,0,2,2,0
2018,rosemount,R-1,BT1,2,0,1,53,24,0,0,1,2,0
2018,rosemount,R-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,rosemount,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,west_st_paul,WSP-6,DN,0,0,1,0,0,2,0,2,1,0
2018,west_st_paul,WSP-6,BT1,2,0,0,20,5,0,0,0,0,0
2018,west_st_paul,WSP-6,BT2,0,0,0,0,0,0,0,0,0,0
2018,west_st_paul,WSP-6,BT3,0,0,0,0,0,0,0,0,0,0
2018,mendota_heights,MH-2,DN,0,0,1,0,0,1,0,2,1,1
2018,mendota_heights,MH-2,BT1,0,0,0,0,0,1,0,2,0,1
2018,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2018,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2018,apple_valley,AV-20,DN,3,0,0,0,0,1,0,2,1,1
2018,apple_valley,AV-20,BT1,2,0,0,1,2,0,0,2,0,0
2018,apple_valley,AV-20,BT2,0,0,0,0,0,0,0,0,0,0
2018,apple_valley,AV-20,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-3,DN,2,0,0,0,0,0,0,2,1,0
2018,eagan,DC-3,BT1,1,0,0,14,2,1,0,0,1,0
2018,eagan,DC-3,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-3,BT3,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-1,DN,0,0,0,0,0,0,0,2,1,1
2018,burnsville,B-1,BT1,0,0,0,0,0,0,0,1,0,0
2018,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-6,DN,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-6,BT1,0,0,0,10,13,0,0,0,0,0
2018,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2018,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-7,DN,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-7,BT1,0,0,0,143,12,0,0,0,0,0
2018,farmington,F-7,BT2,0,0,0,0,0,0,0,0,0,0
2018,farmington,F-7,BT3,0,0,0,0,0,0,0,0,0,0
2018,apple_valley,AV-1,DN,0,0,1,0,0,0,0,1,2,1
2018,apple_valley,AV-1,BT1,1,0,1,18,21,0,0,0,1,0
2018,apple_valley,AV-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2018,mendota_heights,MH-19,DN,3,0,3,0,0,1,0,2,1,0
2018,mendota_heights,MH-19,BT1,1,0,1,210,3,2,0,2,1,0
2018,mendota_heights,MH-19,BT2,0,0,0,0,0,0,0,0,0,0
2018,mendota_heights,MH-19,BT3,0,0,0,0,0,0,0,0,0,0
2018,lakeville,L-8,DN,1,2,3,1,0,3,1,0,1,0
2018,lakeville,L-8,BT1,0,1,1,0,0,0,0,0,2,0
2018,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2018,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2018,west_st_paul,WSP-5,DN,3,0,0,0,0,1,0,4,1,0
2018,west_st_paul,WSP-5,BT1,2,0,1,1,1,2,0,2,0,0
2018,west_st_paul,WSP-5,BT2,0,0,0,0,0,0,0,0,0,0
2018,west_st_paul,WSP-5,BT3,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-11,DN,1,0,0,0,0,0,0,1,1,0
2018,eagan,DC-11,BT1,4,0,0,44,0,0,0,1,2,0
2018,eagan,DC-11,BT2,0,0,0,0,0,0,0,0,0,0
2018,eagan,DC-11,BT3,0,0,0,0,0,0,0,0,0,0
2018,south_st_paul,SSP-1,DN,0,0,2,0,0,1,0,0,1,0
2018,south_st_paul,SSP-1,BT1,0,1,2,12,1,1,0,0,1,0
2018,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2018,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
